,all_businesses,food,nightlife,shopping,fitness,selfcare,auto,home,health,geoid,population_total,population_total_male,population_total_female,population_total_under_18,population_total_18_to_65,population_total_65_and_over,population_male_under_18,population_female_under_18,population_male_18_to_64,population_female_18_to_64,population_male_65_and_over,population_female_65_and_over,population_total_white,population_total_non_white,median_income,area_mi2,population_density,food_predicted,food_error,auto_predicted,auto_error,nightlife_predicted,nightlife_error,shopping_predicted,shopping_error,fitness_predicted,fitness_error,selfcare_predicted,selfcare_error,home_predicted,home_error,health_predicted,health_error,geographic_area_name
1429,3,1,0,0,0,0,0,1,0,37071032900,4178,2228,1950,1122,2607,449,722,400,1296,1311,210,239,2469,1852,22223,1.08758839,3841.526847,4.624,3.6239999999999997,2.119,2.119,-2.313,-2.313,-0.467,-0.467,-0.222,-0.222,-0.53,-0.53,-0.5539999999999999,-1.554,-0.7659999999999999,-0.7659999999999999,"Census Tract 329, Gaston County, North Carolina"
1430,11,7,2,2,1,2,1,1,0,37071033202,2181,956,1225,445,1389,347,172,273,650,739,134,213,1798,450,30299,2.995611435,728.0650536,5.881,-1.119,1.9280000000000002,0.9279999999999999,3.022,1.022,3.4010000000000002,1.401,0.48700000000000004,-0.513,0.695,-1.305,0.5479999999999999,-0.452,1.6280000000000001,1.6280000000000001,"Census Tract 332.02, Gaston County, North Carolina"
1431,1,1,0,0,0,0,0,0,0,37071033203,2568,1334,1234,608,1615,345,381,227,795,820,158,187,1214,1484,22294,1.021335963,2514.3538399999998,3.017,2.017,1.1909999999999998,1.1909999999999998,-1.025,-1.025,-0.425,-0.425,0.223,0.223,-0.856,-0.856,0.122,0.122,0.205,0.205,"Census Tract 332.03, Gaston County, North Carolina"
1432,4,3,2,1,1,0,0,0,0,37071033204,3903,1870,2033,1301,2159,443,702,599,943,1216,225,218,1957,2080,18423,2.261235477,1726.04757,3.853,0.853,2.441,2.441,0.993,-1.0070000000000001,1.31,0.31,-0.10400000000000001,-1.104,-0.41600000000000004,-0.41600000000000004,-0.45799999999999996,-0.45799999999999996,-0.9209999999999999,-0.9209999999999999,"Census Tract 332.04, Gaston County, North Carolina"
1433,11,8,3,1,1,2,0,1,0,37071033303,3240,1520,1720,619,1953,668,324,295,882,1071,314,354,3044,206,44527,2.175030062,1489.634583,7.818,-0.182,0.105,0.105,2.5639999999999996,-0.436,2.5869999999999997,1.587,1.317,0.317,1.7309999999999999,-0.26899999999999996,1.173,0.17300000000000001,1.92,1.92,"Census Tract 333.03, Gaston County, North Carolina"
1434,14,7,1,1,1,2,2,2,2,37071033304,5939,2808,3131,1526,3456,957,742,784,1626,1830,440,517,4362,1735,35851,3.87087414,1534.278766,6.306,-0.6940000000000001,1.6019999999999999,-0.39799999999999996,0.24600000000000002,-0.754,2.992,1.992,1.102,0.102,1.806,-0.19399999999999998,2.035,0.035,2.345,0.345,"Census Tract 333.04, Gaston County, North Carolina"
1435,1,0,0,0,0,0,0,1,0,37071033305,4218,2131,2087,1133,2478,607,672,461,1189,1289,270,337,3282,1049,30580,5.57331516,756.8206496,4.321000000000001,4.321000000000001,1.629,1.629,-2.995,-2.995,-0.436,-0.436,0.059000000000000004,0.059000000000000004,-0.304,-0.304,-0.544,-1.544,-0.235,-0.235,"Census Tract 333.05, Gaston County, North Carolina"
1436,3,2,0,0,0,0,0,1,0,37071033306,1620,757,863,299,1106,215,145,154,525,581,87,128,1579,55,30435,6.481359097,249.9475767,3.437,1.4369999999999998,1.2819999999999998,1.2819999999999998,-0.848,-0.848,-0.38,-0.38,0.6729999999999999,0.6729999999999999,-0.131,-0.131,-0.523,-1.5230000000000001,0.389,0.389,"Census Tract 333.06, Gaston County, North Carolina"
1437,1,0,1,0,0,0,0,0,0,37071033307,2109,1057,1052,350,1473,286,174,176,750,723,133,153,1854,274,30070,9.085619315,232.1250679,4.435,4.435,0.662,0.662,-1.649,-2.6489999999999996,-1.57,-1.57,0.158,0.158,-0.062,-0.062,-0.044000000000000004,-0.044000000000000004,-0.439,-0.439,"Census Tract 333.07, Gaston County, North Carolina"
1438,2,1,0,0,0,0,1,0,0,37071033500,4832,2388,2444,1030,2928,874,560,470,1413,1515,415,459,4209,746,27230,8.675027855,557.0010934,5.275,4.275,0.821,-0.179,-3.3569999999999998,-3.3569999999999998,-0.7440000000000001,-0.7440000000000001,0.6890000000000001,0.6890000000000001,-0.5539999999999999,-0.5539999999999999,0.92,0.92,-0.078,-0.078,"Census Tract 335, Gaston County, North Carolina"
1439,9,2,1,2,0,1,3,1,5,37097061404,2618,1225,1393,598,1639,381,284,314,766,873,175,206,2474,159,52944,3.724068061,702.9946706000001,4.614,2.614,-0.597,-3.597,-2.3080000000000003,-3.3080000000000003,0.932,-1.068,1.0979999999999999,1.0979999999999999,3.611,2.611,3.1239999999999997,2.124,1.021,-3.9789999999999996,"Census Tract 614.04, Iredell County, North Carolina"
1440,2,0,0,0,2,0,1,0,0,37097061405,3858,1926,1932,655,2417,786,365,290,1177,1240,384,402,3581,341,35278,2.715978877,1420.482329,5.593,5.593,1.179,0.179,-1.956,-1.956,-0.631,-0.631,0.245,-1.755,0.62,0.62,2.011,2.011,0.953,0.953,"Census Tract 614.05, Iredell County, North Carolina"
1441,1,0,0,0,1,0,0,0,0,37097061406,4871,2433,2438,1332,2842,697,725,607,1370,1472,338,359,4666,288,41607,4.718116254,1032.403556,4.436,4.436,0.426,0.426,-2.5069999999999997,-2.5069999999999997,-0.691,-0.691,0.46399999999999997,-0.536,0.63,0.63,0.914,0.914,-0.262,-0.262,"Census Tract 614.06, Iredell County, North Carolina"
1442,26,13,5,1,2,3,2,4,1,37097061407,4434,2460,1974,935,2774,725,597,338,1449,1325,414,311,4127,409,38482,8.280666585,535.4641386,11.261,-1.739,2.668,0.6679999999999999,4.8260000000000005,-0.174,4.5,3.5,2.7110000000000003,0.711,2.418,-0.5820000000000001,2.43,-1.57,1.939,0.9390000000000001,"Census Tract 614.07, Iredell County, North Carolina"
1443,5,3,0,0,0,2,0,0,0,37097061408,4137,2060,2077,1344,2528,265,700,644,1275,1253,85,180,3753,452,39328,11.37711748,363.6246182,3.8930000000000002,0.893,0.541,0.541,-0.47,-0.47,0.366,0.366,0.723,0.723,0.893,-1.107,-0.68,-0.68,1.348,1.348,"Census Tract 614.08, Iredell County, North Carolina"
1444,2,0,0,0,1,0,0,1,0,37097061602,7746,3789,3957,1829,5105,812,785,1044,2668,2437,336,476,5840,2153,36489,6.302643605,1229.008093,9.337,9.337,0.968,0.968,-4.723,-4.723,-3.589,-3.589,0.29,-0.71,0.373,0.373,1.4609999999999999,0.461,0.765,0.765,"Census Tract 616.02, Iredell County, North Carolina"
1445,2,1,2,0,2,1,0,0,0,37109070902,6478,3343,3135,1384,4048,1046,711,673,2102,1946,530,516,5943,600,31983,32.71529613,198.0113515,9.812000000000001,8.812000000000001,1.3330000000000002,1.3330000000000002,-2.5580000000000003,-4.558,-1.5530000000000002,-1.5530000000000002,1.111,-0.889,0.581,-0.419,0.588,0.588,0.27,0.27,"Census Tract 709.02, Lincoln County, North Carolina"
1446,40,26,5,5,5,2,8,3,1,37109071101,5793,2768,3025,1201,3687,905,650,551,1716,1971,402,503,5310,584,28930,18.36836849,315.37912589999996,14.071,-11.929,4.315,-3.685,12.306,7.306,12.978,7.978,2.97,-2.03,4.3069999999999995,2.307,8.623,5.622999999999999,3.82,2.82,"Census Tract 711.01, Lincoln County, North Carolina"
1447,72,33,6,9,3,12,9,11,6,37109071102,5294,2470,2824,1244,3279,771,656,588,1504,1775,310,461,5040,370,37291,13.63182358,388.35596489999995,18.137999999999998,-14.862,7.507000000000001,-1.493,13.325,7.325,17.832,8.832,6.0729999999999995,3.073,8.179,-3.821,7.702999999999999,-3.2969999999999997,10.876,4.876,"Census Tract 711.02, Lincoln County, North Carolina"
1448,8,3,0,2,2,0,2,2,0,37109071201,1932,964,968,358,1177,397,218,140,579,598,167,230,1837,122,39141,2.30758318,837.2395918999999,4.172,1.172,2.161,0.161,0.763,0.763,1.693,-0.307,0.769,-1.2309999999999999,1.318,1.318,3.076,1.0759999999999998,1.195,1.195,"Census Tract 712.01, Lincoln County, North Carolina"
1449,3,0,0,1,0,0,2,1,0,37109071202,3430,1584,1846,780,2063,587,374,406,956,1107,254,333,3281,235,45100,2.78918346,1229.750588,3.138,3.138,0.22399999999999998,-1.776,-2.812,-2.812,-0.48,-1.48,0.684,0.684,1.4040000000000001,1.4040000000000001,1.569,0.569,0.223,0.223,"Census Tract 712.02, Lincoln County, North Carolina"
1450,755,394,247,79,63,76,47,79,28,37119000100,5197,3086,2111,117,4492,588,60,57,2632,1860,394,194,3940,1488,73491,0.749064443,6937.987848000001,289.961,-104.039,42.735,-4.265,247.435,0.435,213.824,134.82399999999998,56.05,-6.95,79.03,3.03,50.332,-28.668000000000003,44.235,16.235,"Census Tract 1, Mecklenburg County, North Carolina"
1451,65,22,16,15,6,14,4,8,7,37119000300,949,465,484,53,819,77,10,43,433,386,22,55,581,373,43182,0.312273248,3039.00512,26.521,4.521,7.081,3.0810000000000004,14.447000000000001,-1.5530000000000002,13.395999999999999,-1.604,5.644,-0.35600000000000004,10.494000000000002,-3.5060000000000002,6.005,-1.995,8.166,1.166,"Census Tract 3, Mecklenburg County, North Carolina"
1452,139,48,48,26,17,22,12,19,8,37119000400,3134,1789,1345,75,2915,144,49,26,1635,1280,105,39,2444,822,57241,0.529269611,5921.367738,68.548,20.548000000000002,12.977,0.977,33.047,-14.953,30.914,4.914,12.258,-4.742,20.167,-1.8330000000000002,18.223,-0.777,12.468,4.468,"Census Tract 4, Mecklenburg County, North Carolina"
1453,79,35,12,9,12,4,7,15,3,37119000500,5377,3023,2354,343,4628,406,160,183,2591,2037,272,134,3412,2247,52703,0.7950005609999999,6763.517242,31.438000000000002,-3.562,10.139,3.139,19.276,7.276,13.489,4.489,6.4079999999999995,-5.5920000000000005,10.659,6.659,15.722000000000001,0.722,8.247,5.247000000000001,"Census Tract 5, Mecklenburg County, North Carolina"
1454,47,17,15,4,6,6,2,8,0,37119000600,2919,1490,1429,481,2317,121,165,316,1291,1026,34,87,1455,1582,41954,0.414797271,7037.172625,23.874000000000002,6.874,4.831,2.8310000000000004,10.998,-4.002,8.674,4.6739999999999995,4.01,-1.99,5.692,-0.308,4.952,-3.048,4.48,4.48,"Census Tract 6, Mecklenburg County, North Carolina"
1455,50,21,17,8,10,6,4,2,2,37119000700,949,405,544,105,789,55,63,42,317,472,25,30,495,454,36140,0.490454761,1934.9389079999999,23.201,2.201,4.397,0.397,17.808,0.8079999999999999,13.802,5.8020000000000005,4.122,-5.877999999999999,7.439,1.439,7.968999999999999,5.968999999999999,5.276,3.2760000000000002,"Census Tract 7, Mecklenburg County, North Carolina"
1456,24,7,7,4,5,4,1,5,0,37119000800,3090,1414,1676,896,2076,118,466,430,895,1181,53,65,392,2781,20841,0.520299686,5938.885001,13.649000000000001,6.649,5.785,4.785,4.638,-2.362,5.4239999999999995,1.4240000000000002,1.575,-3.425,2.484,-1.516,3.136,-1.864,3.0269999999999997,3.0269999999999997,"Census Tract 8, Mecklenburg County, North Carolina"
1457,23,6,6,10,5,5,2,0,1,37119000900,1880,859,1021,276,1444,160,103,173,711,733,45,115,653,1235,23496,0.434630567,4325.512617,15.116,9.116,4.008,2.008,6.0120000000000005,0.012,4.03,-5.97,1.2890000000000001,-3.7110000000000003,3.438,-1.5619999999999998,4.463,4.463,3.637,2.637,"Census Tract 9, Mecklenburg County, North Carolina"
1458,48,16,12,11,7,7,1,4,3,37119001000,2800,1239,1561,407,2188,205,229,178,961,1227,49,156,2625,235,57321,0.612451846,4571.787998,23.070999999999998,7.071000000000001,3.485,2.485,10.267000000000001,-1.733,8.74,-2.26,4.053,-2.947,8.226,1.226,5.997999999999999,1.9980000000000002,6.4670000000000005,3.467,"Census Tract 10, Mecklenburg County, North Carolina"
1459,114,35,29,31,16,24,7,14,9,37119001100,2702,1408,1294,559,1956,187,243,316,1071,885,94,93,2348,440,55346,0.741325025,3644.825022,47.464,12.464,14.061,7.061,29.805999999999997,0.8059999999999999,25.346999999999998,-5.653,10.152999999999999,-5.847,17.617,-6.382999999999999,14.482999999999999,0.483,15.494000000000002,6.494,"Census Tract 11, Mecklenburg County, North Carolina"
1460,52,25,2,4,4,3,6,5,3,37119001200,5113,2726,2387,946,3527,640,534,412,1985,1542,207,433,2832,2502,32962,1.62072829,3154.754583,12.630999999999998,-12.369000000000002,4.695,-1.305,11.097999999999999,9.097999999999999,8.606,4.606,4.168,0.168,5.95,2.95,7.526,2.526,4.277,1.2770000000000001,"Census Tract 12, Mecklenburg County, North Carolina"
1461,31,14,5,7,0,3,6,3,2,37119001300,3890,2016,1874,534,2742,614,216,318,1430,1312,370,244,1919,2172,25187,1.007513892,3860.9889479999997,12.62,-1.38,2.386,-3.614,5.1579999999999995,0.158,4.331,-2.6689999999999996,2.06,2.06,2.639,-0.361,5.567,2.5669999999999997,1.216,-0.784,"Census Tract 13, Mecklenburg County, North Carolina"
1462,78,34,31,19,4,11,5,5,1,37119001400,3250,1721,1529,417,2699,134,224,193,1429,1270,68,66,2127,1219,40480,0.815407604,3985.7366829999996,48.633,14.633,3.992,-1.008,17.924,-13.075999999999999,9.101,-9.899,7.568,3.568,14.312000000000001,3.312,4.94,-0.06,-1.453,-2.4530000000000003,"Census Tract 14, Mecklenburg County, North Carolina"
1463,18,14,0,3,0,2,1,1,0,37119001504,7592,3600,3992,2531,4307,754,1046,1485,2311,1996,243,511,1679,6194,20375,1.358761836,5587.439829,5.636,-8.363999999999999,2.351,1.351,6.26,6.26,3.133,0.133,0.256,0.256,0.5720000000000001,-1.4280000000000002,0.792,-0.20800000000000002,1.9680000000000002,1.9680000000000002,"Census Tract 15.04, Mecklenburg County, North Carolina"
1464,21,5,2,3,1,4,4,5,2,37119001505,3453,1578,1875,990,2168,295,486,504,980,1188,112,183,1339,2234,31127,2.022964885,1706.9006120000001,6.981,1.9809999999999999,3.8960000000000004,-0.10400000000000001,0.095,-1.905,4.665,1.665,2.008,1.008,1.723,-2.2769999999999997,3.3080000000000003,-1.692,3.093,1.093,"Census Tract 15.05, Mecklenburg County, North Carolina"
1465,1,1,0,0,0,0,0,0,0,37119001507,4958,2461,2497,1577,3072,309,807,770,1539,1533,115,194,1369,3701,16969,0.830946672,5966.6885600000005,4.831,3.8310000000000004,1.855,1.855,-1.7269999999999999,-1.7269999999999999,-0.7829999999999999,-0.7829999999999999,-0.765,-0.765,-0.606,-0.606,-0.5589999999999999,-0.5589999999999999,-1.0070000000000001,-1.0070000000000001,"Census Tract 15.07, Mecklenburg County, North Carolina"
1466,31,15,0,2,2,2,4,4,2,37119001508,6799,3221,3578,1965,4165,669,995,970,1885,2280,341,328,2361,4781,29942,2.185616983,3110.79208,5.9879999999999995,-9.012,3.069,-0.9309999999999999,4.4639999999999995,4.4639999999999995,7.23,5.23,1.814,-0.18600000000000003,1.57,-0.43,5.3020000000000005,1.3019999999999998,3.82,1.82,"Census Tract 15.08, Mecklenburg County, North Carolina"
1467,8,1,0,1,2,0,2,3,0,37119001509,3550,1472,2078,965,2102,483,444,521,891,1211,137,346,889,2780,25702,1.387188994,2559.132185,4.575,3.575,3.3810000000000002,1.381,-1.369,-1.369,2.065,1.065,0.6509999999999999,-1.349,0.389,0.389,2.516,-0.484,1.74,1.74,"Census Tract 15.09, Mecklenburg County, North Carolina"
1468,1,0,0,0,0,0,0,0,0,37119001510,3228,1495,1733,730,2026,472,442,288,889,1137,164,308,505,2798,25625,0.7080966870000001,4558.699482,5.404,5.404,1.057,1.057,-3.313,-3.313,-0.743,-0.743,-0.371,-0.371,-0.19399999999999998,-0.19399999999999998,-0.263,-0.263,0.32899999999999996,0.32899999999999996,"Census Tract 15.10, Mecklenburg County, North Carolina"
1469,2,0,1,0,0,0,0,2,0,37119001603,4444,2198,2246,832,2737,875,426,406,1407,1330,365,510,2666,1927,23685,0.9602766090000001,4627.833229,6.87,6.87,1.929,1.929,-3.76,-4.76,-1.055,-1.055,0.33799999999999997,0.33799999999999997,-0.43200000000000005,-0.43200000000000005,0.084,-1.916,0.568,0.568,"Census Tract 16.03, Mecklenburg County, North Carolina"
1470,5,1,0,2,1,0,1,0,1,37119001605,1878,1107,771,298,1381,199,156,142,837,544,114,85,697,1382,22818,0.390372448,4810.79033,4.091,3.091,1.7369999999999999,0.737,0.603,0.603,-1.3090000000000002,-3.3089999999999997,-0.094,-1.094,0.39799999999999996,0.39799999999999996,2.3040000000000003,2.3040000000000003,0.41,-0.59,"Census Tract 16.05, Mecklenburg County, North Carolina"
1471,14,8,0,4,0,2,1,1,0,37119001606,4604,2350,2254,1043,3142,419,494,549,1594,1548,262,157,1984,2677,21746,0.758044407,6073.522818,7.559,-0.441,1.931,0.9309999999999999,2.299,2.299,0.40399999999999997,-3.596,0.474,0.474,0.461,-1.5390000000000001,1.952,0.9520000000000001,0.629,0.629,"Census Tract 16.06, Mecklenburg County, North Carolina"
1472,14,9,2,1,0,1,2,1,0,37119001607,3195,1536,1659,922,1898,375,398,524,952,946,186,189,970,2326,23031,0.701066925,4557.339516,4.8469999999999995,-4.1530000000000005,1.662,-0.33799999999999997,3.702,1.702,3.195,2.195,0.266,0.266,0.14800000000000002,-0.852,1.15,0.15,0.49200000000000005,0.49200000000000005,"Census Tract 16.07, Mecklenburg County, North Carolina"
1473,4,3,0,0,0,0,0,0,0,37119001608,4180,2031,2149,1117,2635,428,615,502,1252,1383,164,264,1056,3192,22254,0.776701635,5381.731944,5.244,2.244,1.365,1.365,-1.048,-1.048,-0.247,-0.247,-0.324,-0.324,-0.28300000000000003,-0.28300000000000003,0.073,0.073,-0.353,-0.353,"Census Tract 16.08, Mecklenburg County, North Carolina"
1474,4,0,1,0,0,1,1,1,0,37119001609,3402,1693,1709,916,2196,290,486,430,1082,1114,125,165,1254,2305,24352,0.78385688,4340.077999,4.542,4.542,1.827,0.8270000000000001,-0.6509999999999999,-1.651,0.23600000000000002,0.23600000000000002,0.004,0.004,0.102,-0.898,0.29,-0.71,0.128,0.128,"Census Tract 16.09, Mecklenburg County, North Carolina"
1475,34,16,3,11,0,3,1,7,1,37119001701,4523,2137,2386,1172,3115,236,596,576,1414,1701,127,109,1688,3163,23428,0.58363627,7749.689717,12.272,-3.728,4.664,3.6639999999999997,4.184,1.1840000000000002,5.426,-5.574,1.53,1.53,2.853,-0.147,2.227,-4.773,1.7209999999999999,0.721,"Census Tract 17.01, Mecklenburg County, North Carolina"
1476,63,42,7,6,5,3,5,5,4,37119001702,5939,3279,2660,1521,4008,410,750,771,2349,1659,180,230,2750,3459,20639,1.42369225,4171.547608,17.16,-24.84,5.62,0.62,23.319000000000003,16.319000000000003,12.917,6.917000000000001,3.905,-1.095,5.608,2.608,7.731,2.7310000000000003,4.252,0.252,"Census Tract 17.02, Mecklenburg County, North Carolina"
1477,61,12,12,9,10,9,14,12,1,37119001801,1362,622,740,244,1069,49,110,134,492,577,20,29,835,558,26857,0.756431272,1800.560145,19.963,7.962999999999999,11.057,-2.943,9.346,-2.654,17.164,8.164,6.531000000000001,-3.469,5.982,-3.0180000000000002,15.224,3.2239999999999998,8.338,7.337999999999999,"Census Tract 18.01, Mecklenburg County, North Carolina"
1478,59,23,11,16,3,7,8,9,4,37119001802,2972,1487,1485,461,2227,284,296,165,1099,1128,92,192,1914,1116,33896,1.031555315,2881.086412,22.218000000000004,-0.782,6.912999999999999,-1.087,10.267999999999999,-0.732,13.097999999999999,-2.9019999999999997,4.569,1.569,6.682,-0.318,7.776,-1.224,4.177,0.177,"Census Tract 18.02, Mecklenburg County, North Carolina"
1479,31,17,2,6,3,1,10,2,1,37119001910,5970,3122,2848,1567,3983,420,897,670,2015,1968,210,210,1775,4288,21490,1.015762964,5877.355457,12.033,-4.967,3.95,-6.05,5.968999999999999,3.969,8.538,2.5380000000000003,1.7080000000000002,-1.2919999999999998,3.1489999999999996,2.149,9.924,7.9239999999999995,0.6779999999999999,-0.322,"Census Tract 19.10, Mecklenburg County, North Carolina"
1480,27,12,1,4,1,2,4,4,0,37119001912,7917,3997,3920,2416,5048,453,1203,1213,2582,2466,212,241,1605,6495,21754,1.2855927740000002,6158.248676,10.442,-1.558,4.224,0.22399999999999998,3.135,2.135,4.099,0.099,1.594,0.594,1.276,-0.7240000000000001,4.628,0.628,0.617,0.617,"Census Tract 19.12, Mecklenburg County, North Carolina"
1481,44,12,1,12,2,3,8,9,2,37119001914,3396,1682,1714,836,2139,421,393,443,1046,1093,243,178,1557,2051,25610,1.403609146,2419.476967,7.757000000000001,-4.243,7.303,-0.6970000000000001,5.104,4.104,7.245,-4.755,3.918,1.9180000000000001,3.989,0.9890000000000001,8.399,-0.601,2.309,0.309,"Census Tract 19.14, Mecklenburg County, North Carolina"
1482,53,15,4,14,4,3,15,14,4,37119001915,6816,3194,3622,1893,4528,395,934,959,2098,2430,162,233,2034,5170,26790,1.112667656,6125.818399,15.09,0.09,10.094,-4.906000000000001,2.557,-1.443,12.352,-1.6480000000000001,4.336,0.336,6.041,3.0410000000000004,15.297,1.297,3.252,-0.748,"Census Tract 19.15, Mecklenburg County, North Carolina"
1483,21,11,2,5,0,2,0,2,0,37119001916,4150,2007,2143,1023,2645,482,540,483,1280,1365,187,295,1462,2739,31096,1.3916168130000002,2982.142757,8.886000000000001,-2.114,1.9269999999999998,1.9269999999999998,3.1260000000000003,1.126,3.7089999999999996,-1.291,1.139,1.139,1.021,-0.9790000000000001,-0.01,-2.01,1.2,1.2,"Census Tract 19.16, Mecklenburg County, North Carolina"
1484,18,7,3,1,0,1,5,3,0,37119001917,4422,2038,2384,1275,2649,498,610,665,1259,1390,169,329,1749,2789,24590,1.4825894309999998,2982.6194,7.52,0.52,2.503,-2.497,-0.078,-3.0780000000000003,4.439,3.4389999999999996,1.412,1.412,0.691,-0.309,2.588,-0.41200000000000003,0.529,0.529,"Census Tract 19.17, Mecklenburg County, North Carolina"
1485,36,13,3,8,1,6,6,4,5,37119001918,4214,1682,2532,859,2931,424,393,466,1199,1732,90,334,1334,2941,24299,0.77327382,5449.557312,13.95,0.95,3.759,-2.241,1.679,-1.321,7.6739999999999995,-0.326,2.583,1.5830000000000002,4.125,-1.875,5.502999999999999,1.5030000000000001,5.199,0.19899999999999998,"Census Tract 19.18, Mecklenburg County, North Carolina"
1486,25,8,4,7,0,3,6,4,0,37119001919,4211,2154,2057,1169,2598,444,648,521,1345,1253,161,283,1516,2874,23730,0.840618531,5009.406581,10.843,2.843,3.6919999999999997,-2.3080000000000003,1.198,-2.802,5.294,-1.706,1.758,1.758,1.4169999999999998,-1.5830000000000002,4.126,0.126,1.0490000000000002,1.0490000000000002,"Census Tract 19.19, Mecklenburg County, North Carolina"
1487,30,1,1,7,0,1,25,3,0,37119001920,5305,2414,2891,1761,3307,237,755,1006,1559,1748,100,137,1640,3830,19097,1.047643033,5063.7477,5.1770000000000005,4.177,3.778,-21.221999999999998,-6.058,-7.058,12.219000000000001,5.218999999999999,3.4539999999999997,3.4539999999999997,2.454,1.454,17.919,14.919,-0.14300000000000002,-0.14300000000000002,"Census Tract 19.20, Mecklenburg County, North Carolina"
1488,28,15,1,7,0,5,4,4,0,37119001921,2807,1341,1466,710,1852,245,331,379,882,970,128,117,1189,1731,26091,0.992640078,2827.8124789999997,5.751,-9.249,3.488,-0.512,6.377999999999999,5.377999999999999,7.61,0.61,1.215,1.215,0.795,-4.205,3.3739999999999997,-0.626,4.338,4.338,"Census Tract 19.21, Mecklenburg County, North Carolina"
1489,24,9,0,3,0,1,5,5,0,37119001922,4577,2163,2414,1161,2954,462,586,575,1362,1592,215,247,1190,3481,23797,1.456162669,3143.192788,6.104,-2.8960000000000004,3.701,-1.2990000000000002,0.5329999999999999,0.5329999999999999,4.675,1.675,1.933,1.933,0.685,-0.315,3.986,-1.014,1.074,1.074,"Census Tract 19.22, Mecklenburg County, North Carolina"
1490,7,4,0,0,0,0,1,3,0,37119001923,4504,2312,2192,1081,2998,425,593,488,1595,1403,124,301,895,3718,24525,0.8498398090000001,5299.822336,5.532,1.5319999999999998,2.44,1.44,0.35100000000000003,0.35100000000000003,1.9040000000000001,1.9040000000000001,-0.172,-0.172,-0.825,-0.825,0.648,-2.352,1.018,1.018,"Census Tract 19.23, Mecklenburg County, North Carolina"
1491,78,28,13,12,4,12,6,9,14,37119002002,6290,2857,3433,1500,3697,1093,786,714,1572,2125,499,594,5005,1285,59295,2.246718036,2799.639251,24.398000000000003,-3.602,4.906000000000001,-1.094,10.258,-2.742,15.687999999999999,3.688,6.632000000000001,2.6319999999999997,12.434000000000001,0.434,7.105,-1.895,8.405,-5.595,"Census Tract 20.02, Mecklenburg County, North Carolina"
1492,6,0,1,0,1,1,0,3,0,37119002003,5778,2513,3265,1111,3311,1356,562,549,1372,1939,579,777,4285,1679,31354,2.395642272,2411.879298,8.16,8.16,2.072,2.072,-5.367000000000001,-6.367000000000001,0.919,0.919,0.746,-0.254,0.29,-0.71,0.8009999999999999,-2.199,2.369,2.369,"Census Tract 20.03, Mecklenburg County, North Carolina"
1493,11,3,0,0,2,0,2,6,0,37119002004,5472,2980,2492,1364,3384,724,968,396,1777,1607,235,489,3423,2149,36719,1.7951375840000001,3048.234323,7.375,4.375,4.791,2.7910000000000004,-3.025,-3.025,3.089,3.089,1.101,-0.899,0.961,0.961,1.9709999999999999,-4.029,1.431,1.431,"Census Tract 20.04, Mecklenburg County, North Carolina"
1494,3,0,0,2,1,0,2,0,0,37119002100,2743,1253,1490,552,1753,438,261,291,841,912,151,287,1639,1267,28943,0.613379264,4471.9477210000005,5.013999999999999,5.013999999999999,1.337,-0.6629999999999999,-2.003,-2.003,0.063,-1.9369999999999998,-0.094,-1.094,0.512,0.512,2.307,2.307,1.0,1.0,"Census Tract 21, Mecklenburg County, North Carolina"
1495,83,28,6,22,9,10,6,7,22,37119002200,5421,2533,2888,1294,3336,791,612,682,1597,1739,324,467,5144,277,58766,1.676715033,3233.1075309999997,23.086,-4.914,7.452999999999999,1.453,13.413,7.412999999999999,13.512,-8.488,6.204,-2.7960000000000003,16.204,6.204,12.764000000000001,5.763999999999999,10.556,-11.444,"Census Tract 22, Mecklenburg County, North Carolina"
1496,39,15,2,7,2,1,1,5,8,37119002300,3271,1347,1924,1352,1716,203,655,697,596,1120,96,107,223,3128,14578,0.7367779000000001,4439.601136,7.877999999999999,-7.122000000000001,5.438,4.438,3.1189999999999998,1.119,6.58,-0.42,2.154,0.154,3.946,2.946,1.531,-3.469,0.428,-7.572,"Census Tract 23, Mecklenburg County, North Carolina"
1497,88,15,4,10,6,14,9,11,49,37119002400,3264,1583,1681,491,2600,173,237,254,1283,1317,63,110,2826,576,47793,0.550956197,5924.245914,22.361,7.361000000000001,8.138,-0.862,-2.7119999999999997,-6.712000000000001,6.596,-3.404,7.035,1.035,24.178,10.177999999999999,13.597999999999999,2.5980000000000003,12.184000000000001,-36.816,"Census Tract 24, Mecklenburg County, North Carolina"
1498,128,45,32,21,9,21,4,17,13,37119002500,1806,913,893,201,1501,104,104,97,755,746,54,50,1573,316,54609,0.591750979,3051.9594629999997,45.552,0.552,10.252,6.252000000000001,27.826999999999998,-4.173,25.315,4.315,10.995,1.995,16.737000000000002,-4.263,7.747000000000001,-9.253,12.29,-0.71,"Census Tract 25, Mecklenburg County, North Carolina"
1499,71,32,5,17,9,13,9,6,8,37119002600,966,420,546,156,743,67,74,82,325,418,21,46,522,481,40958,0.272055303,3550.748651,16.115,-15.885,8.023,-0.977,22.447,17.447,18.08,1.08,5.457000000000001,-3.543,10.289000000000001,-2.7110000000000003,14.089,8.089,13.44,5.44,"Census Tract 26, Mecklenburg County, North Carolina"
